Id,Name,Image_url,Tutorial_url,Description,Type,Level1,Level2
677,Upset Plot,https://openbiox.github.io/Bizard/Hiplot/177-upset-plot_files/figure-html/fig-1upset-plot-1.png,https://openbiox.github.io/Bizard/Hiplot/177-upset-plot.html,Upset can be used to show the interactive relationship between collections,Upset Plot,HIPLOT,BASICS
678,Venn,https://openbiox.github.io/Bizard/Hiplot/178-venn_files/figure-html/fig-1venn-1.png,https://openbiox.github.io/Bizard/Hiplot/178-venn.html,A Venn diagram is a diagramthat shows all possible logical relations between a finite collection of different sets,Venn,HIPLOT,BASICS
679,Venn2,https://openbiox.github.io/Bizard/Hiplot/179-venn2_files/figure-html/fig-1venn2-1.png,https://openbiox.github.io/Bizard/Hiplot/179-venn2.html,A Venn diagram is a diagramthat shows all possible logical relations between a finite collection of different sets,Venn2,HIPLOT,BASICS
680,Violin Group,https://openbiox.github.io/Bizard/Hiplot/180-violin-group_files/figure-html/fig-1violin-group-1.png,https://openbiox.github.io/Bizard/Hiplot/180-violin-group.html,Violin and box plot of grouped data with T-test,Violin Group,HIPLOT,BASICS
681,Violin,https://openbiox.github.io/Bizard/Hiplot/181-violin_files/figure-html/fig-1violin-1.png,https://openbiox.github.io/Bizard/Hiplot/181-violin.html,"The violin plot, named for its resemblance to a violin, is a statistical diagram combining a box diagram with a kernel density diagram to show the distribution of data and the probability density",Violin,HIPLOT,BASICS
682,Visdat,https://openbiox.github.io/Bizard/Hiplot/182-visdat_files/figure-html/fig-1visdat-1.png,https://openbiox.github.io/Bizard/Hiplot/182-visdat.html,Visdat plot using visdat package,Visdat,HIPLOT,BASICS
683,Waffle Plot,https://openbiox.github.io/Bizard/Hiplot/184-waffle_files/figure-html/fig-1waffle-1.png,https://openbiox.github.io/Bizard/Hiplot/184-waffle.html,Waffle plot using waffle package,Waffle Plot,HIPLOT,BASICS
684,Waterfalls Plot2,https://openbiox.github.io/Bizard/Hiplot/185-waterfalls-plot_files/figure-html/fig-1waterfalls-plot-1.png,https://openbiox.github.io/Bizard/Hiplot/185-waterfalls-plot.html,"Used to visualize changes in data, with the difference from version 1 being the ability to customize the colors for upward and downward values",Waterfalls Plot2,HIPLOT,BASICS
685,Waterfalls,https://openbiox.github.io/Bizard/Hiplot/186-waterfalls_files/figure-html/fig-1waterfalls-1.png,https://openbiox.github.io/Bizard/Hiplot/186-waterfalls.html,The waterfall chart is used to display the cumulative effect of sequentially introduced positive or negative values,Waterfalls,HIPLOT,BASICS
686,PCA,https://openbiox.github.io/Bizard/Hiplot/187-pca_files/figure-html/fig1-pca-1.png,https://openbiox.github.io/Bizard/Hiplot/187-pca.html,"Principal component analysis (PCA) is a data processing method with “dimension reduction” as the core, replacing multi-index data with a few comprehensive indicators (PCA), and restoring the most essential characteristics of data",PCA,HIPLOT,BASICS
687,Barplot Color Group,https://openbiox.github.io/Bizard/Hiplot/004-barplot-color-group_files/figure-html/fig-1barplot-color-group-1.png,https://openbiox.github.io/Bizard/Hiplot/004-barplot-color-group.html,This plot visualizes the results of GO/KEGG pathway enrichment analysis,Barplot Color Group,HIPLOT,OMICS
688,Barplot Gradient,https://openbiox.github.io/Bizard/Hiplot/008-barplot-gradient_files/figure-html/fig-1Barplot-gradient-1.png,https://openbiox.github.io/Bizard/Hiplot/008-barplot-gradient.html,"It is similar to the bubble chart, but on the basis of the histogram, a color gradient rectangle is used to simultaneously display the visualization of two variables",Barplot Gradient,HIPLOT,OMICS
689,Corrplot Big Data,https://openbiox.github.io/Bizard/Hiplot/013-big-corrplot_files/figure-html/fig-1Big-corrplot-1.png,https://openbiox.github.io/Bizard/Hiplot/013-big-corrplot.html,"Red indicates positive correlation between two genes, blue indicates negative correlation between two genes, and the number in each cell indicates correlation coefficient",Corrplot Big Data,HIPLOT,OMICS
690,Bubble,https://openbiox.github.io/Bizard/Hiplot/016-bubble_files/figure-html/fig-1Bubble-1.png,https://openbiox.github.io/Bizard/Hiplot/016-bubble.html,"The x-axis represents Gene Ridio, and the y-axis is GO Term; The size of the dot represents the number of genes, and the color of the dot represents the high or low P value",Bubble,HIPLOT,OMICS
691,Chord Plot,https://openbiox.github.io/Bizard/Hiplot/020-chord_files/figure-html/fig-1Chord-1.png,https://openbiox.github.io/Bizard/Hiplot/020-chord.html,"The complex interaction is visualized in the form of chord graph, Data frame or matrix of interaction of genes with pathways or gene ontologys",Chord Plot,HIPLOT,OMICS
692,Correlation Heatmap,https://openbiox.github.io/Bizard/Hiplot/030-cor-heatmap_files/figure-html/fig-1Cor-heatmap-1.png,https://openbiox.github.io/Bizard/Hiplot/030-cor-heatmap.html,"Red indicates positive correlation between two genes, blue indicates negative correlation between two genes, and the number in each cell indicates correlation coefficient",Correlation Heatmap,HIPLOT,OMICS
693,Corrplot,https://openbiox.github.io/Bizard/Hiplot/033-corrplot_files/figure-html/fig-1Corrplot-1.png,https://openbiox.github.io/Bizard/Hiplot/033-corrplot.html,"Red indicates positive correlation between two genes, blue indicates negative correlation between two genes, and the number in each cell indicates correlation coefficient",Corrplot,HIPLOT,OMICS
694,Dendrogram,https://openbiox.github.io/Bizard/Hiplot/037-dendrogram_files/figure-html/fig-1Dendrogram-1.png,https://openbiox.github.io/Bizard/Hiplot/037-dendrogram.html,The dendrogram is a diagram representing a tree,Dendrogram,HIPLOT,OMICS
695,2D Diffusion Map,https://openbiox.github.io/Bizard/Hiplot/042-diffusion-map_files/figure-html/fig-1Diffusion-map2D-1.png,https://openbiox.github.io/Bizard/Hiplot/042-diffusion-map.html#d,Diffusion Map is a nonlinear dimensionality reduction algorithm that can be used to visualize developmental trajectories,2D Diffusion Map,HIPLOT,OMICS
696,3D Diffusion Map,https://openbiox.github.io/Bizard/Hiplot/042-diffusion-map_files/figure-html/fig-2Diffusion-map3D-1.png,https://openbiox.github.io/Bizard/Hiplot/042-diffusion-map.html#d-1,Diffusion Map is a nonlinear dimensionality reduction algorithm that can be used to visualize developmental trajectories,3D Diffusion Map,HIPLOT,OMICS
697,DIY GSEA,https://openbiox.github.io/Bizard/Hiplot/044-diy-gsea_files/figure-html/fig-1Diy-gsea-1.png,https://openbiox.github.io/Bizard/Hiplot/044-diy-gsea.html,Make your geneset,DIY GSEA,HIPLOT,OMICS
698,Dotchart,https://openbiox.github.io/Bizard/Hiplot/046-dotchart_files/figure-html/fig-1Dotchart-1.png,https://openbiox.github.io/Bizard/Hiplot/046-dotchart.html,"Each color represents a different grouping, so that the differences in gene expression values can be intuitively understood",Dotchart,HIPLOT,OMICS
699,Fishplot,https://openbiox.github.io/Bizard/Hiplot/055-fishplot_files/figure-html/fig-1Fan-1.png,https://openbiox.github.io/Bizard/Hiplot/055-fishplot.html,Clone evolution analysis,Fishplot,HIPLOT,OMICS
700,Funnel Plot (metafor),https://openbiox.github.io/Bizard/Hiplot/057-funnel-plot-metafor_files/figure-html/fig-1Funnel-plot-metafor-1.png,https://openbiox.github.io/Bizard/Hiplot/057-funnel-plot-metafor.html,Can be used to show potential bias factors in Meta-analysis,Funnel Plot (metafor),HIPLOT,OMICS
701,Funnel Plot,https://openbiox.github.io/Bizard/Hiplot/058-funnel-plot_files/figure-html/fig-1Funnel-plot-metafor-1.png,https://openbiox.github.io/Bizard/Hiplot/058-funnel-plot.html,Can be used to show potential bias factors in Meta-analysis,Funnel Plot,HIPLOT,OMICS
702,Gene Density,https://openbiox.github.io/Bizard/Hiplot/060-gene-density_files/figure-html/fig-1Gene-density-1.png,https://openbiox.github.io/Bizard/Hiplot/060-gene-density.html,Chrosome data visualization,Gene Density,HIPLOT,OMICS
703,Gene Ranking Dotplot,https://openbiox.github.io/Bizard/Hiplot/061-gene-rank_files/figure-html/fig-1Gene-rank-1.png,https://openbiox.github.io/Bizard/Hiplot/061-gene-rank.html,Gene expression ranking visualization,Gene Ranking Dotplot,HIPLOT,OMICS
704,Gene Cluster Trend,https://openbiox.github.io/Bizard/Hiplot/062-gene-trend_files/figure-html/fig-1Gene-trend-1.png,https://openbiox.github.io/Bizard/Hiplot/062-gene-trend.html,The gene cluster trend is used to display different gene expression trend with multiple lines showing the similar expression patterns in each cluster,Gene Cluster Trend,HIPLOT,OMICS
705,Seqlogo,https://openbiox.github.io/Bizard/Hiplot/074-ggseqlogo_files/figure-html/fig-1ggseqlogo-1.png,https://openbiox.github.io/Bizard/Hiplot/074-ggseqlogo.html,The sequence LOGO is a graphic that describes a sequence pattern of binding sites,Seqlogo,HIPLOT,OMICS
706,GOBar Plot,https://openbiox.github.io/Bizard/Hiplot/077-gobar_files/figure-html/fig-1gobar-1.png,https://openbiox.github.io/Bizard/Hiplot/077-gobar.html,The gobar plot is used to display Z-score coloured barplot of terms ordered alternatively by z-score or the negative logarithm of the adjusted p-value,GOBar Plot,HIPLOT,OMICS
707,GOBubble Plot,https://openbiox.github.io/Bizard/Hiplot/078-gobubble_files/figure-html/fig-1gobubble-1.png,https://openbiox.github.io/Bizard/Hiplot/078-gobubble.html,The gobubble plot is used to display Z-score coloured bubble plot of terms ordered alternatively by z-score or the negative logarithm of the adjusted p-value,GOBubble Plot,HIPLOT,OMICS
708,GOCircle Plot,https://openbiox.github.io/Bizard/Hiplot/079-gocircle_files/figure-html/fig-1gobubble-1.png,https://openbiox.github.io/Bizard/Hiplot/079-gocircle.html,The gocircle plot is used to display the circular plot combines gene expression and gene- annotation enrichment data,GOCircle Plot,HIPLOT,OMICS
709,Heatmap,https://openbiox.github.io/Bizard/Hiplot/086-heatmap_files/figure-html/fig-1heatmap-1.png,https://openbiox.github.io/Bizard/Hiplot/086-heatmap.html,"Heat map is an intuitive and visual method for analyzing the distribution of experimental data, which can be used for quality control of experimental data and visualization display of difference data",Heatmap,HIPLOT,OMICS
710,Hi-C Heatmap,https://openbiox.github.io/Bizard/Hiplot/087-hic-heatmap_files/figure-html/fig-1hic-heatmap-1.png,https://openbiox.github.io/Bizard/Hiplot/087-hic-heatmap.html,The HiC heatmap is used to display the genome-wide chromatin interaction with heatmap on different chromosomes,Hi-C Heatmap,HIPLOT,OMICS
711,Matrix Bubble,https://openbiox.github.io/Bizard/Hiplot/118-matrix-bubble_files/figure-html/fig-1matrix-bubble-1.png,https://openbiox.github.io/Bizard/Hiplot/118-matrix-bubble.html,The color matrix bubble is used to visualize the expression matrix data of multiple genes (rows) in various cells (columns),Matrix Bubble,HIPLOT,OMICS
712,PCA2,https://openbiox.github.io/Bizard/Hiplot/135-pca2_files/figure-html/fig-1pca2-1.png,https://openbiox.github.io/Bizard/Hiplot/135-pca2.html,"Different colors represent different samples, which can explain the relationship between principal components and original variables",PCA2,HIPLOT,OMICS
713,PCAtools,https://openbiox.github.io/Bizard/Hiplot/136-pcatools_files/figure-html/fig-1pcatools-1.png,https://openbiox.github.io/Bizard/Hiplot/136-pcatools.html,"PCAtools can reduce the dimensionality of data through principal component analysis, and view principal component related features at a two-dimensional level",PCAtools,HIPLOT,OMICS
714,EnhancedMA,https://openbiox.github.io/Bizard/Hiplot/143-pseudo-enhanced-ma_files/figure-html/fig-1pseudo-enhanced-ma-1.png,https://openbiox.github.io/Bizard/Hiplot/143-pseudo-enhanced-ma.html,Visualization of differentially expressed genes,EnhancedMA,HIPLOT,OMICS
715,QQ Plot,https://openbiox.github.io/Bizard/Hiplot/148-qqplot_files/figure-html/fig-1qqplot-1.png,https://openbiox.github.io/Bizard/Hiplot/148-qqplot.html,Verify whether a set of data comes from a certain distribution or whether two sets of data come from the same (family) distribution,QQ Plot,HIPLOT,OMICS
716,Rose Chart,https://openbiox.github.io/Bizard/Hiplot/157-rose-chart_files/figure-html/fig-1rose-chart-1.png,https://openbiox.github.io/Bizard/Hiplot/157-rose-chart.html,The case data is the distribution of up- and down-regulated genes in different organs after using scRNA-Seq to sequence different human organs,Rose Chart,HIPLOT,OMICS
717,Stack Violin,https://openbiox.github.io/Bizard/Hiplot/166-stack-violin_files/figure-html/fig-1stack-violin-1.png,https://openbiox.github.io/Bizard/Hiplot/166-stack-violin.html,The expression of key genes in each cluster in single-cell transcriptomic (Single Cell RNA-Seq)analysis,Stack Violin,HIPLOT,OMICS
718,Treeheatr,https://openbiox.github.io/Bizard/Hiplot/172-treeheatr_files/figure-html/fig-1treeheatr-1.png,https://openbiox.github.io/Bizard/Hiplot/172-treeheatr.html,The heatmap decision tree is a visualization graph that combines two types of graphs: heatmap and decision tree visualization,Treeheatr,HIPLOT,OMICS
719,tSNE,https://openbiox.github.io/Bizard/Hiplot/175-tsne_files/figure-html/fig-1tsne-1.png,https://openbiox.github.io/Bizard/Hiplot/175-tsne.html,"Different colors represent different samples, which is the same as PCA (principal component analysis) graphic interpretation",tSNE,HIPLOT,OMICS
720,UMAP,https://openbiox.github.io/Bizard/Hiplot/176-umap_files/figure-html/fig-1umap-1.png,https://openbiox.github.io/Bizard/Hiplot/176-umap.html,"Different colors represent different samples, which is the same as PCA (principal component analysis) graphic interpretation",UMAP,HIPLOT,OMICS
721,Volcano,https://openbiox.github.io/Bizard/Hiplot/183-volcano_files/figure-html/fig-1volcano-1.png,https://openbiox.github.io/Bizard/Hiplot/183-volcano.html,The volcanogram is a visual representation of the difference in gene expression between two samples,Volcano,HIPLOT,OMICS
722,Barplot,https://openbiox.github.io/Bizard/Hiplot/010-barplot_files/figure-html/fig-1Barplot-1.png,https://openbiox.github.io/Bizard/Hiplot/010-barplot.html,"The bar chart shows the different effects of low, medium, and high doses in different treatment groups (groups 1 to 4)",Barplot,HIPLOT,CLINICS
723,Beanplot,https://openbiox.github.io/Bizard/Hiplot/011-beanplot_files/figure-html/fig-1Beanplot-1.png,https://openbiox.github.io/Bizard/Hiplot/011-beanplot.html,The beanplot is a method of visualizing the distribution characteristics,Beanplot,HIPLOT,CLINICS
724,Bivariate Chart,https://openbiox.github.io/Bizard/Hiplot/014-bivariate_files/figure-html/fig-1Bivariate-1.png,https://openbiox.github.io/Bizard/Hiplot/014-bivariate.html,Display the bivariate,Bivariate Chart,HIPLOT,CLINICS
725,Boxplot,https://openbiox.github.io/Bizard/Hiplot/015-boxplot_files/figure-html/fig-1Boxplot-1.png,https://openbiox.github.io/Bizard/Hiplot/015-boxplot.html,"The abscissa represents several different sets of data, and the ordinate represents the quartile of each set of data respectively",Boxplot,HIPLOT,CLINICS
726,Calibration Curve,https://openbiox.github.io/Bizard/Hiplot/018-calibration-curve_files/figure-html/fig-1Calibration-curve-1.png,https://openbiox.github.io/Bizard/Hiplot/018-calibration-curve.html,"The calibration curve is used to evaluate the consistency / calibration, i.e. the difference between the predicted value and the real value",Calibration Curve,HIPLOT,CLINICS
727,Complex Heatmap,https://openbiox.github.io/Bizard/Hiplot/025-complex-heatmap_files/figure-html/fig-1Complex-heatmap-1.png,https://openbiox.github.io/Bizard/Hiplot/025-complex-heatmap.html,"A multi-omics plugins to draw heatmap, meta annotation, and mutations",Complex Heatmap,HIPLOT,CLINICS
728,Easy Pairs,https://openbiox.github.io/Bizard/Hiplot/049-easy-pairs_files/figure-html/fig-1Easy-pairs-1.png,https://openbiox.github.io/Bizard/Hiplot/049-easy-pairs.html,Display a matrix of plots for viewing correlation relationship and distributions of multiple variables,Easy Pairs,HIPLOT,CLINICS
729,Cox Models Forest,https://openbiox.github.io/Bizard/Hiplot/053-ezcox_files/figure-html/fig-1Ezcox-1.png,https://openbiox.github.io/Bizard/Hiplot/053-ezcox.html,Cox model forest is a visual representation of a COX model that constructs a risk forest map to facilitate variable screening,Cox Models Forest,HIPLOT,CLINICS
730,Gantt,https://openbiox.github.io/Bizard/Hiplot/059-gantt_files/figure-html/fig-1Gantt-1.png,https://openbiox.github.io/Bizard/Hiplot/059-gantt.html,"The horizontal axis represents the time schedule, the vertical axis represents 4 patients, and the 3 colors represent 3 treatments",Gantt,HIPLOT,CLINICS
731,Histogram,https://openbiox.github.io/Bizard/Hiplot/088-histogram_files/figure-html/fig-1histogram-1.png,https://openbiox.github.io/Bizard/Hiplot/088-histogram.html,"The width of the rectangle in the figure is proportional to and different from the spacing, and the vertical axis represents the frequency",Histogram,HIPLOT,CLINICS
